uid,artifact_traceability_status,artifact_name,artifact_path,artifact_type,relationship_explanation
GHOST-KM-CONTROLLER-BOUNDARY,SYSTEM_WIDE,,,,"GHOST-KM-CONTROLLER-BOUNDARY is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-GUI-BOUNDARY,SYSTEM_WIDE,,,,"GHOST-KM-GUI-BOUNDARY is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-OFFLINE-ONLINE-SEPARATION,SYSTEM_WIDE,,,,"GHOST-KM-OFFLINE-ONLINE-SEPARATION is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-FLOW-INGEST,SYSTEM_WIDE,,,,"GHOST-KM-FLOW-INGEST is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-FLOW-QUERY,IMPLEMENTATION_PENDING,,,,The prepared-query dependency is incomplete because final ActiveBrief-aware query reconstruction is not consistently completed before Knowledge Management begins.
GHOST-KM-FLOW-RETRIEVAL,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,"retriever.py owns hydrated document-candidate creation, ordered retrieval-stage views, current selection identifiers, and retrieval-stage SuperPrompt write-back."
GHOST-KM-FLOW-RERANK,SYSTEM_WIDE,,,,"GHOST-KM-FLOW-RERANK is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-FLOW-A3,TRACED,a3_nli_gate.py,ragstream/agents/a3_nli_gate.py,PYTHON,a3_nli_gate.py owns selection of the correct candidate view and document usefulness processing before A4.
GHOST-KM-FLOW-A4,SYSTEM_WIDE,,,,"GHOST-KM-FLOW-A4 is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-FLOW-HANDOFF,SYSTEM_WIDE,,,,"GHOST-KM-FLOW-HANDOFF is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-SEQUENTIAL-CURRENT,SYSTEM_WIDE,,,,"GHOST-KM-SEQUENTIAL-CURRENT is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-PARALLEL-FUTURE,IMPLEMENTATION_PENDING,,,,"GHOST-KM-PARALLEL-FUTURE describes future, postponed, or evaluation-dependent capability; current executable evidence keeps it out of the active Knowledge Management pipeline rather than assigning a Python owner."
GHOST-KM-SUPERPROMPT-AUTHORITY,SYSTEM_WIDE,,,,"The same active SuperPrompt instance is mutated across Retriever, Reranker, A3NLIGate, A4Condenser and deterministic A4 finalization; super_prompt.py defines the state object but does not alone own the complete mutation-and-return contract."
GHOST-KM-BASE-CHUNKS,TRACED,retriever.py,ragstream/retrieval/retriever.py,PYTHON,ragstream/retrieval/retriever.py owns hydration and writes the ordered hydrated Chunk objects into sp.base_context_chunks during retrieval-stage finalization.
GHOST-KM-STAGE-VIEWS,SYSTEM_WIDE,,,,"Stage-view behavior spans Retriever, Reranker, A3NLIGate and A4 deterministic finalization; super_prompt.py provides the container but does not create the required retrieval, reranked, a3 and a4 outcomes."
GHOST-KM-FINAL-IDS,SYSTEM_WIDE,,,,"final_selection_ids is successively owned by Retrieval, Reranker, A3 and A4 stage implementations; no single Python file owns the complete latest-stage identifier contract."
GHOST-KM-SCTX,TRACED,a4_det_processing.py,ragstream/agents/a4_det_processing.py,PYTHON,"ragstream/agents/a4_det_processing.py owns successful A4 S_CTX_MD validation and write-back through finalize_a4_output(), while super_prompt.py only declares the field."
GHOST-KM-EXTRAS,SYSTEM_WIDE,,,,"Knowledge Management diagnostic extras are written by multiple stage implementations, including Retriever, A3NLIGate and A4 deterministic processing; super_prompt.py does not own their complete semantics."
GHOST-KM-STAGE-HISTORY,SYSTEM_WIDE,,,,"Lifecycle updates span Retriever, Reranker, A3NLIGate and A4 deterministic finalization; no single Python file owns all Knowledge Management stage/history transitions."
GHOST-KM-PROVENANCE,SYSTEM_WIDE,,,,"GHOST-KM-PROVENANCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-RAW-CONDENSED-SEPARATION,SYSTEM_WIDE,,,,"GHOST-KM-RAW-CONDENSED-SEPARATION is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-PROMPT-RENDER,TRACED,superprompt_projector.py,ragstream/orchestration/superprompt_projector.py,PYTHON,ragstream/orchestration/superprompt_projector.py owns the prompt projection/rendering path consumed by Knowledge Management handoff through SuperPromptProjector and compose_prompt_ready support.
GHOST-KM-INDEPENDENT-SELECTION,SYSTEM_WIDE,,,,"GHOST-KM-INDEPENDENT-SELECTION is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-NO-CROSS-PRUNING,SYSTEM_WIDE,,,,"GHOST-KM-NO-CROSS-PRUNING is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-NO-MEMORY-IN-A3,TRACED,a3_nli_gate.py,ragstream/agents/a3_nli_gate.py,PYTHON,"a3_nli_gate.py owns A3 document-only classification and contains no MemoryContextPack, memory retrieval, or memory-synthesis processing."
GHOST-KM-NO-MEMORY-IN-A4,SYSTEM_WIDE,,,,"GHOST-KM-NO-MEMORY-IN-A4 is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-FUTURE-OVERLAP,IMPLEMENTATION_PENDING,,,,"GHOST-KM-FUTURE-OVERLAP describes future, postponed, or evaluation-dependent capability; current executable evidence keeps it out of the active Knowledge Management pipeline rather than assigning a Python owner."
GHOST-KM-FUTURE-KG,IMPLEMENTATION_PENDING,,,,"GHOST-KM-FUTURE-KG describes future, postponed, or evaluation-dependent capability; current executable evidence keeps it out of the active Knowledge Management pipeline rather than assigning a Python owner."
GHOST-KM-CONFIG-AUTHORITY,IMPLEMENTATION_PENDING,,,,"The required migration, validation, centralized consumption, and effective-value observability of Knowledge Management tuning parameters is not yet completely implemented."
GHOST-KM-CONFIG-SCOPE,IMPLEMENTATION_PENDING,,,,"The required migration, validation, centralized consumption, and effective-value observability of Knowledge Management tuning parameters is not yet completely implemented."
GHOST-KM-CONFIG-VALIDATION,IMPLEMENTATION_PENDING,,,,"The required migration, validation, centralized consumption, and effective-value observability of Knowledge Management tuning parameters is not yet completely implemented."
GHOST-KM-EFFECTIVE-CONFIG,IMPLEMENTATION_PENDING,,,,"The required migration, validation, centralized consumption, and effective-value observability of Knowledge Management tuning parameters is not yet completely implemented."
GHOST-KM-TRANSITIONAL-CONSTANTS,SYSTEM_WIDE,,,,"GHOST-KM-TRANSITIONAL-CONSTANTS is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-NO-HIDDEN-TUNING,SYSTEM_WIDE,,,,"GHOST-KM-NO-HIDDEN-TUNING is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-CURRENT-FUTURE-LABEL,IMPLEMENTATION_PENDING,,,,"GHOST-KM-CURRENT-FUTURE-LABEL describes future, postponed, or evaluation-dependent capability; current executable evidence keeps it out of the active Knowledge Management pipeline rather than assigning a Python owner."
GHOST-KM-NO-FABRICATED-EVIDENCE,SYSTEM_WIDE,,,,"GHOST-KM-NO-FABRICATED-EVIDENCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-ERROR-OWNERSHIP,SYSTEM_WIDE,,,,"GHOST-KM-ERROR-OWNERSHIP is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-PARTIAL-DEGRADATION,SYSTEM_WIDE,,,,"GHOST-KM-PARTIAL-DEGRADATION is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-LOG-LEVELS,SYSTEM_WIDE,,,,"GHOST-KM-LOG-LEVELS is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-LATENCY,SYSTEM_WIDE,,,,"GHOST-KM-LATENCY is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-COUNTS,SYSTEM_WIDE,,,,"GHOST-KM-COUNTS is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-MODEL-USAGE,SYSTEM_WIDE,,,,"GHOST-KM-MODEL-USAGE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-LOGGING-REFERENCE,SYSTEM_WIDE,,,,"GHOST-KM-LOGGING-REFERENCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-DETERMINISTIC-OPERATIONS,SYSTEM_WIDE,,,,"GHOST-KM-DETERMINISTIC-OPERATIONS is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-MODEL-BOUNDARY,SYSTEM_WIDE,,,,"GHOST-KM-MODEL-BOUNDARY is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-STABLE-TIES,SYSTEM_WIDE,,,,"GHOST-KM-STABLE-TIES is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-NO-CHUNK-MUTATION,SYSTEM_WIDE,,,,"GHOST-KM-NO-CHUNK-MUTATION is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-BOUNDED-CANDIDATES,SYSTEM_WIDE,,,,"GHOST-KM-BOUNDED-CANDIDATES is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-QUALITY-EVALUATION,IMPLEMENTATION_PENDING,,,,"GHOST-KM-QUALITY-EVALUATION describes future, postponed, or evaluation-dependent capability; current executable evidence keeps it out of the active Knowledge Management pipeline rather than assigning a Python owner."
GHOST-KM-PERFORMANCE-NO-QUALITY-LIE,SYSTEM_WIDE,,,,"GHOST-KM-PERFORMANCE-NO-QUALITY-LIE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-REPRODUCIBILITY,SYSTEM_WIDE,,,,"GHOST-KM-REPRODUCIBILITY is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-INGESTION-REFERENCE,SYSTEM_WIDE,,,,"GHOST-KM-INGESTION-REFERENCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-RETRIEVAL-REFERENCE,SYSTEM_WIDE,,,,"GHOST-KM-RETRIEVAL-REFERENCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-EVIDENCE-REFERENCE,SYSTEM_WIDE,,,,"GHOST-KM-EVIDENCE-REFERENCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-PREPROCESS-REFERENCE,SYSTEM_WIDE,,,,"GHOST-KM-PREPROCESS-REFERENCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-MEMORY-REFERENCE,SYSTEM_WIDE,,,,"GHOST-KM-MEMORY-REFERENCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-PROMPT-BUILDER-REFERENCE,SYSTEM_WIDE,,,,"GHOST-KM-PROMPT-BUILDER-REFERENCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-FUTURE-REFERENCE,IMPLEMENTATION_PENDING,,,,"GHOST-KM-FUTURE-REFERENCE describes future, postponed, or evaluation-dependent capability; current executable evidence keeps it out of the active Knowledge Management pipeline rather than assigning a Python owner."
GHOST-KM-CODE-TRACEABILITY,SYSTEM_WIDE,,,,"GHOST-KM-CODE-TRACEABILITY is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-CHANGE-SYNC,SYSTEM_WIDE,,,,"GHOST-KM-CHANGE-SYNC is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-AC-HIERARCHY,SYSTEM_WIDE,,,,"GHOST-KM-AC-HIERARCHY is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-AC-INGESTION-HANDOFF,SYSTEM_WIDE,,,,"GHOST-KM-AC-INGESTION-HANDOFF is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-AC-INDEPENDENCE,SYSTEM_WIDE,,,,"GHOST-KM-AC-INDEPENDENCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-AC-STAGE-ARTIFACTS,SYSTEM_WIDE,,,,"GHOST-KM-AC-STAGE-ARTIFACTS is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-AC-SCTX,SYSTEM_WIDE,,,,The acceptance criterion spans ragstream/agents/a4_det_processing.py for successful S_CTX_MD creation and ragstream/orchestration/superprompt_projector.py for rendering it as supporting context rather than as the user request.
GHOST-KM-AC-EMPTY,SYSTEM_WIDE,,,,"GHOST-KM-AC-EMPTY is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-AC-CONFIG,IMPLEMENTATION_PENDING,,,,"The required migration, validation, centralized consumption, and effective-value observability of Knowledge Management tuning parameters is not yet completely implemented."
GHOST-KM-AC-TRANSITION,SYSTEM_WIDE,,,,"GHOST-KM-AC-TRANSITION is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-AC-PROVENANCE,SYSTEM_WIDE,,,,"GHOST-KM-AC-PROVENANCE is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-AC-BOUNDARY,SYSTEM_WIDE,,,,"GHOST-KM-AC-BOUNDARY is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
GHOST-KM-AC-SYNC,SYSTEM_WIDE,,,,"GHOST-KM-AC-SYNC is a parent Knowledge Management capability/boundary spanning ingestion_manager.py, retriever.py, reranker.py, a3_nli_gate.py, a4_condenser.py, a4_det_processing.py, controller.py, SuperPrompt, and runtime_config.json; no single Python file owns the complete central scope."
