uid,artifact_traceability_status,artifact_name,artifact_path,artifact_type,relationship_explanation
GHOST-AWS-MCP-NO-DATA-MOUNT-V1,IMPLEMENTATION_PENDING,,,,"“No Dedicated MCP Data Mount for Initial Scope” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-MCP-FUTURE-DATA,IMPLEMENTATION_PENDING,,,,"“Future MCP Retrieval and Memory Data Access” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-MCP-FAILURE-ISOLATION,IMPLEMENTATION_PENDING,,,,"“MCP Failure Isolation” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-MCP-HEALTH,IMPLEMENTATION_PENDING,,,,"“MCP Health and Protocol Verification” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-ONE-IMAGE,IMPLEMENTATION_PENDING,,,,“Single GHOST Application Image” is a planned AWS deployment or hardening behavior with no complete current implementation evidence.
GHOST-AWS-TWO-CONTAINERS,IMPLEMENTATION_PENDING,,,,"“Separate Streamlit and MCP Containers” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-COMMAND-OVERRIDE,IMPLEMENTATION_PENDING,,,,"“Per-Service Launch Commands” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-IMAGE-CODE-ONLY,SYSTEM_WIDE,,,,"“Code-Only Image Boundary” spans Dockerfile, .dockerignore, requirements.txt, startup-time environment injection, and Docker runtime options; it is a deployment-wide contract rather than behavior owned by one Python file."
GHOST-AWS-DOCKERIGNORE,SYSTEM_WIDE,,,,"“Docker Build-Context Exclusions” spans Dockerfile, .dockerignore, requirements.txt, startup-time environment injection, and Docker runtime options; it is a deployment-wide contract rather than behavior owned by one Python file."
GHOST-AWS-LOOPBACK-BINDINGS,IMPLEMENTATION_PENDING,,,,"“Loopback Host Bindings” is a target hardening requirement. The supplied startup script currently publishes Streamlit with -p 8501:8501, and no MCP binding exists; loopback-only 8501/8000 publication is not yet implemented."
GHOST-AWS-ENV-INJECTION,SYSTEM_WIDE,,,,"“Runtime Environment Injection” spans Dockerfile, .dockerignore, requirements.txt, startup-time environment injection, and Docker runtime options; it is a deployment-wide contract rather than behavior owned by one Python file."
GHOST-AWS-CONTAINER-RESTART,SYSTEM_WIDE,,,,"“Container Restart Policy” spans Dockerfile, .dockerignore, requirements.txt, startup-time environment injection, and Docker runtime options; it is a deployment-wide contract rather than behavior owned by one Python file."
GHOST-AWS-CONTAINER-LOGS,IMPLEMENTATION_PENDING,,,,"“Container Log Separation” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-DATA-ROOT,SYSTEM_WIDE,,,,"“Persistent Host Data Root” spans data-root definitions in ragstream/app/controller.py, Docker mount configuration, EC2/EBS host directories, and storage subsystem behavior; no one Python file owns the complete persistence scope."
GHOST-AWS-APP-DATA-MOUNT,IMPLEMENTATION_PENDING,,,,"“Canonical /app/data Mount” requires the canonical full /app/data persistence contract. The supplied startup script mounts only doc_raw and chroma_db, leaving other durable subtrees outside the verified host mount; the complete requirement is pending."
GHOST-AWS-MOUNT-CURRENT-GAP,IMPLEMENTATION_PENDING,,,,"“Current Mount Consistency Gap” requires the canonical full /app/data persistence contract. The supplied startup script mounts only doc_raw and chroma_db, leaving other durable subtrees outside the verified host mount; the complete requirement is pending."
GHOST-AWS-DATA-NOT-IN-IMAGE,IMPLEMENTATION_PENDING,,,,"“No Durable Data in Image” requires the canonical full /app/data persistence contract. The supplied startup script mounts only doc_raw and chroma_db, leaving other durable subtrees outside the verified host mount; the complete requirement is pending."
GHOST-AWS-MOUNT-VERIFICATION,IMPLEMENTATION_PENDING,,,,"“Mount Verification” requires the canonical full /app/data persistence contract. The supplied startup script mounts only doc_raw and chroma_db, leaving other durable subtrees outside the verified host mount; the complete requirement is pending."
GHOST-AWS-DATA-RESTART-PERSISTENCE,IMPLEMENTATION_PENDING,,,,"“Persistence Across Replacement” requires the canonical full /app/data persistence contract. The supplied startup script mounts only doc_raw and chroma_db, leaving other durable subtrees outside the verified host mount; the complete requirement is pending."
GHOST-AWS-BACKUP-BOUNDARY,IMPLEMENTATION_PENDING,,,,“Backup and Recovery Boundary” is explicitly outside the verified Phase-1 implementation; no approved automated backup/restore artifact currently satisfies the requirement.
GHOST-AWS-CICD-WORKFLOW,SYSTEM_WIDE,,,,"“GitHub Actions ECR Workflow” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-CICD-PATH-FILTER,SYSTEM_WIDE,,,,"“Current Push Path Filter” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-CICD-DEPLOY-MARKER,SYSTEM_WIDE,,,,"“Current Deploy Commit Marker” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-CICD-MANUAL,SYSTEM_WIDE,,,,"“Manual Workflow Dispatch” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-ECR,SYSTEM_WIDE,,,,"“ECR Image Repository” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-CI-CREDENTIALS-CURRENT,SYSTEM_WIDE,,,,"“Current CI Credential Boundary” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-CI-OIDC-TARGET,IMPLEMENTATION_PENDING,,,,“Target GitHub OIDC Authentication” is not implemented. .github/workflows/deploy-to-ecr.yml currently reads AWS_ACCESS_KEY_ID and AWS_SECRET_ACCESS_KEY from GitHub Secrets rather than assuming an AWS role through GitHub OIDC.
GHOST-AWS-IMAGE-TAG-CURRENT,SYSTEM_WIDE,,,,"“Current Latest Image Tag” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-IMMUTABLE-TAG-TARGET,IMPLEMENTATION_PENDING,,,,"“Target Immutable Image Identity” is a target image-lifecycle control. The current startup path pulls :latest, removes the old container, and prunes unused images without a verified immutable revision or rollback image."
GHOST-AWS-ACTIVATION,SYSTEM_WIDE,,,,"“EC2 Image Activation” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-SYSTEMD,SYSTEM_WIDE,,,,"“Boot-Time Activation” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-ROLLBACK-TARGET,IMPLEMENTATION_PENDING,,,,"“Target Rollback Capability” is a target image-lifecycle control. The current startup path pulls :latest, removes the old container, and prunes unused images without a verified immutable revision or rollback image."
GHOST-AWS-IMAGE-PRUNE,IMPLEMENTATION_PENDING,,,,"“Safe Image Cleanup” is a target image-lifecycle control. The current startup path pulls :latest, removes the old container, and prunes unused images without a verified immutable revision or rollback image."
GHOST-AWS-SSM-OPENAI,SYSTEM_WIDE,,,,"“OpenAI Secret in SSM Parameter Store” spans SSM Parameter Store, IAM roles/policies, GitHub Secrets, EC2 environment injection, repository/image content, and logs; the security contract has no single Python implementation owner."
GHOST-AWS-MCP-SECRET,IMPLEMENTATION_PENDING,,,,"“MCP Authentication Secret Storage” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-NO-SECRETS-REPO,SYSTEM_WIDE,,,,"“No Secret Values in Repository or Image” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-IAM-LEAST-PRIVILEGE,SYSTEM_WIDE,,,,"“AWS Least-Privilege Roles” spans SSM Parameter Store, IAM roles/policies, GitHub Secrets, EC2 environment injection, repository/image content, and logs; the security contract has no single Python implementation owner."
GHOST-AWS-SSH-BOUNDARY,SYSTEM_WIDE,,,,"“Administrative SSH Boundary” spans nginx site configuration, Certbot-managed TLS, EC2 security-group rules, Docker host bindings, and AWS networking; the full ingress/security behavior is not owned by any Python file."
GHOST-AWS-LOG-REDACTION,SYSTEM_WIDE,,,,"“Deployment Log Redaction” spans SSM Parameter Store, IAM roles/policies, GitHub Secrets, EC2 environment injection, repository/image content, and logs; the security contract has no single Python implementation owner."
GHOST-AWS-OPERATIONAL-STATUS,SYSTEM_WIDE,,,,"“Operational Status Inspection” depends on Docker state, systemd, nginx, DNS, EC2 startup behavior, AWS resources, and operator checks; it is an operational system-wide requirement rather than one Python-file responsibility."
GHOST-AWS-NGINX-VALIDATION,SYSTEM_WIDE,,,,"“nginx Configuration Validation” spans nginx site configuration, Certbot-managed TLS, EC2 security-group rules, Docker host bindings, and AWS networking; the full ingress/security behavior is not owned by any Python file."
GHOST-AWS-STARTUP-FAILURE,SYSTEM_WIDE,,,,"“Activation Failure Visibility” depends on Docker state, systemd, nginx, DNS, EC2 startup behavior, AWS resources, and operator checks; it is an operational system-wide requirement rather than one Python-file responsibility."
GHOST-AWS-REBOOT-RECOVERY,SYSTEM_WIDE,,,,"“EC2 Reboot Recovery” depends on Docker state, systemd, nginx, DNS, EC2 startup behavior, AWS resources, and operator checks; it is an operational system-wide requirement rather than one Python-file responsibility."
GHOST-AWS-DNS-VERIFICATION,SYSTEM_WIDE,,,,"“DNS Verification” spans the Route53 record, EC2 IMDSv2 lookup and UPSERT logic in /usr/local/bin/ragstream-start, DNS propagation, and the public hostname; these are independent operational/AWS artifacts with no Python owner."
GHOST-AWS-ENDPOINT-VERIFICATION,SYSTEM_WIDE,,,,"“Public Endpoint Verification” depends on Docker state, systemd, nginx, DNS, EC2 startup behavior, AWS resources, and operator checks; it is an operational system-wide requirement rather than one Python-file responsibility."
GHOST-AWS-PHASE1-NONGOALS,SYSTEM_WIDE,,,,"“Current Phase-1 Non-Goals” defines deployment-wide scope, evidence, naming, or current/future boundaries across repository, EC2, Docker, nginx, AWS services, and local operations documentation; no one Python file owns the complete UID."
GHOST-AWS-CURRENT-FUTURE,SYSTEM_WIDE,,,,"“AWS Current-versus-Target Classification” defines deployment-wide scope, evidence, naming, or current/future boundaries across repository, EC2, Docker, nginx, AWS services, and local operations documentation; no one Python file owns the complete UID."
GHOST-AWS-TRACEABILITY-COMPANION,SYSTEM_WIDE,,,,"“AWS Traceability Matrix” governs the StrictDoc requirement file, companion CSV, private deployment profile, repository artifacts, and AWS operational configuration; it is traceability/governance-wide with no Python owner."
GHOST-AWS-SYSTEM-WIDE-MAPPING,SYSTEM_WIDE,,,,"“Deployment Artifact Mapping Rule” governs the StrictDoc requirement file, companion CSV, private deployment profile, repository artifacts, and AWS operational configuration; it is traceability/governance-wide with no Python owner."
GHOST-AWS-CHANGE-SYNCHRONIZATION,SYSTEM_WIDE,,,,"“Deployment Change Synchronization” governs the StrictDoc requirement file, companion CSV, private deployment profile, repository artifacts, and AWS operational configuration; it is traceability/governance-wide with no Python owner."
GHOST-AWS-AC-HTTPS,SYSTEM_WIDE,,,,"“AC: Streamlit HTTPS Endpoint” affects multiple AWS and repository artifacts under parent GHOST-AWS-PUBLIC-ENDPOINT; a single Python mapping would conceal essential non-Python owners, so the UID is system-wide."
GHOST-AWS-AC-HTTP-REDIRECT,SYSTEM_WIDE,,,,"“AC: HTTP Redirect” spans nginx site configuration, Certbot-managed TLS, EC2 security-group rules, Docker host bindings, and AWS networking; the full ingress/security behavior is not owned by any Python file."
GHOST-AWS-AC-DNS,SYSTEM_WIDE,,,,"“AC: DNS Matches Current EC2 Address” spans the Route53 record, EC2 IMDSv2 lookup and UPSERT logic in /usr/local/bin/ragstream-start, DNS propagation, and the public hostname; these are independent operational/AWS artifacts with no Python owner."
GHOST-AWS-AC-NO-PUBLIC-BACKEND-PORTS,IMPLEMENTATION_PENDING,,,,"“AC: Backend Ports Not Public” is a target hardening requirement. The supplied startup script currently publishes Streamlit with -p 8501:8501, and no MCP binding exists; loopback-only 8501/8000 publication is not yet implemented."
GHOST-AWS-AC-STREAMLIT-CONTAINER,SYSTEM_WIDE,,,,"“AC: Streamlit Container Active” is realized jointly by Dockerfile, ragstream/app/ui_streamlit.py, ragstream/app/controller.py, /usr/local/bin/ragstream-start, nginx routing, and container state; no single Python file owns the complete deployed-service requirement."
GHOST-AWS-AC-MCP-ROUTE,IMPLEMENTATION_PENDING,,,,"“AC: MCP Route Isolation” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-AC-MCP-PROTOCOL,IMPLEMENTATION_PENDING,,,,"“AC: MCP Initialization and Tool Discovery” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-AC-MCP-AUTH,IMPLEMENTATION_PENDING,,,,"“AC: Unauthorized MCP Request Rejected” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-AC-MCP-ORIGIN,IMPLEMENTATION_PENDING,,,,"“AC: Invalid MCP Origin Rejected” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-AC-PATH-INTEGRITY,IMPLEMENTATION_PENDING,,,,"“AC: No Duplicate MCP Path Segment” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-AC-ONE-IMAGE-TWO-SERVICES,IMPLEMENTATION_PENDING,,,,"“AC: One Image, Two Independent Services” belongs to the planned MCP deployment. The current baseline has no ragstream/mcp_server implementation, FastMCP process, port-8000 container, nginx /mcp route, MCP authentication, or public protocol verification."
GHOST-AWS-AC-LOOPBACK,IMPLEMENTATION_PENDING,,,,"“AC: Loopback Backend Bindings” is a target hardening requirement. The supplied startup script currently publishes Streamlit with -p 8501:8501, and no MCP binding exists; loopback-only 8501/8000 publication is not yet implemented."
GHOST-AWS-AC-PERSISTENCE,IMPLEMENTATION_PENDING,,,,"“AC: Durable Data Survives Container Replacement” requires the canonical full /app/data persistence contract. The supplied startup script mounts only doc_raw and chroma_db, leaving other durable subtrees outside the verified host mount; the complete requirement is pending."
GHOST-AWS-AC-FULL-MOUNT,IMPLEMENTATION_PENDING,,,,"“AC: Full Data-Root Mount” requires the canonical full /app/data persistence contract. The supplied startup script mounts only doc_raw and chroma_db, leaving other durable subtrees outside the verified host mount; the complete requirement is pending."
GHOST-AWS-AC-CICD-PUSH,SYSTEM_WIDE,,,,"“AC: Push Trigger Requires Path and Marker” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-AC-CICD-MANUAL,SYSTEM_WIDE,,,,"“AC: Manual Deployment Trigger” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-AC-ECR,SYSTEM_WIDE,,,,"“AC: Image Available in ECR” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-AC-NO-SECRETS,SYSTEM_WIDE,,,,"“AC: No Secret Values in Artifacts” spans .github/workflows/deploy-to-ecr.yml, GitHub repository settings, ECR, Docker build/tag/push, EC2 /usr/local/bin/ragstream-start, and systemd; these independent deployment artifacts make the UID system-wide."
GHOST-AWS-AC-REBOOT,SYSTEM_WIDE,,,,"“AC: Reboot Recovery” depends on Docker state, systemd, nginx, DNS, EC2 startup behavior, AWS resources, and operator checks; it is an operational system-wide requirement rather than one Python-file responsibility."
GHOST-AWS-AC-TRACEABILITY,SYSTEM_WIDE,,,,"“AC: Complete AWS UID Traceability” governs the StrictDoc requirement file, companion CSV, private deployment profile, repository artifacts, and AWS operational configuration; it is traceability/governance-wide with no Python owner."
