uid,artifact_traceability_status,artifact_name,artifact_path,artifact_type,relationship_explanation
GHOST-RUN-SINGLE-USER,SYSTEM_WIDE,,,,"“Current Single-User Private-Instance Boundary” governs repository content, runtime configuration, cloud identities, ingress, secret stores, and operational documentation; these controls span Python and non-Python deployment areas and therefore have no single Python owner."
GHOST-RUN-NO-MULTITENANCY,SYSTEM_WIDE,,,,"“No Current Multi-Tenant Runtime Claim” governs repository content, runtime configuration, cloud identities, ingress, secret stores, and operational documentation; these controls span Python and non-Python deployment areas and therefore have no single Python owner."
GHOST-RUN-DEPLOYMENT-PROFILE,SYSTEM_WIDE,,,,"“Private Deployment Profile Boundary” governs repository content, runtime configuration, cloud identities, ingress, secret stores, and operational documentation; these controls span Python and non-Python deployment areas and therefore have no single Python owner."
GHOST-RUN-PUBLIC-DOC-SANITIZATION,SYSTEM_WIDE,,,,"“Public Requirement Sanitization” governs repository content, runtime configuration, cloud identities, ingress, secret stores, and operational documentation; these controls span Python and non-Python deployment areas and therefore have no single Python owner."
GHOST-RUN-AWS-CHILD,SYSTEM_WIDE,,,,“AWS Deployment Child Ownership” is a requirement-tree ownership boundary between this parent file and 81_aws_deployment_and_operations.sdoc; it governs documentation and deployment scope rather than executable behavior in one Python file.
GHOST-RUN-AWS-NO-DUPLICATION,SYSTEM_WIDE,,,,"“No AWS Detail Duplication” governs the relationship among ragstream/app/controller.py, ragstream/preprocessing/preprocessing.py, ragstream/agents/a2_promptshaper.py, SuperPrompt components, and interface adapters; multiple independent files own essential parts, so the UID is system-wide."
GHOST-RUN-REACT-FASTAPI-FUTURE,IMPLEMENTATION_PENDING,,,,"“React and FastAPI Future Boundary” is explicitly future. No FastAPI backend, React session API, shared session store, or cross-interface session manager currently implements the required behavior."
GHOST-RUN-SHARED-SESSION-FUTURE,IMPLEMENTATION_PENDING,,,,"“Future Shared Session Service” is explicitly future. No FastAPI backend, React session API, shared session store, or cross-interface session manager currently implements the required behavior."
GHOST-RUN-CURRENT-FUTURE,SYSTEM_WIDE,,,,"“Current-versus-Future Classification” defines the runtime-wide scope or governance boundary across Streamlit, AppController, SuperPrompt, configuration, persistence, deployment, and planned interfaces; no one Python file owns that complete normative scope."
GHOST-RUN-TRACEABILITY-COMPANION,SYSTEM_WIDE,,,,"“Companion Traceability Matrix” governs the StrictDoc file, companion traceability CSV, and coordinated changes across runtime and deployment artifacts; it is governance-wide and has no Python implementation owner."
GHOST-RUN-ARTIFACT-OWNERSHIP,SYSTEM_WIDE,,,,"“Artifact Ownership Classification” governs the StrictDoc file, companion traceability CSV, and coordinated changes across runtime and deployment artifacts; it is governance-wide and has no Python implementation owner."
GHOST-RUN-CHANGE-SYNCHRONIZATION,SYSTEM_WIDE,,,,"“Requirement and Runtime Change Synchronization” governs the StrictDoc file, companion traceability CSV, and coordinated changes across runtime and deployment artifacts; it is governance-wide and has no Python implementation owner."
GHOST-RUN-AC-SAME-CORE,IMPLEMENTATION_PENDING,,,,"“AC: Streamlit and MCP Use the Same Core” depends on the planned MCP adapter. The repository currently has Streamlit session handling in ragstream/app/ui_streamlit.py and shared stage methods in ragstream/app/controller.py, but no MCP server/controller path exists to satisfy this UID."
GHOST-RUN-AC-INDEPENDENT-STATE,IMPLEMENTATION_PENDING,,,,"“AC: Independent Interface State” depends on the planned MCP adapter. The repository currently has Streamlit session handling in ragstream/app/ui_streamlit.py and shared stage methods in ragstream/app/controller.py, but no MCP server/controller path exists to satisfy this UID."
GHOST-RUN-AC-NO-STREAMLIT-DEPENDENCY,IMPLEMENTATION_PENDING,,,,"“AC: MCP Has No Streamlit Session Dependency” depends on the planned MCP adapter. The repository currently has Streamlit session handling in ragstream/app/ui_streamlit.py and shared stage methods in ragstream/app/controller.py, but no MCP server/controller path exists to satisfy this UID."
GHOST-RUN-AC-NO-DUPLICATION,IMPLEMENTATION_PENDING,,,,"“AC: No Duplicated PreProcessing or A2” cannot be fully verified until the MCP implementation exists. Current preprocessing and A2 ownership is centralized in ragstream/app/controller.py and subordinate core modules, but there is no second interface implementation to audit for reuse versus duplication."
GHOST-RUN-AC-PERSISTENCE,SYSTEM_WIDE,,,,"“AC: Durable Data Survives Service Replacement” spans data-root creation in ragstream/app/controller.py, document/memory storage modules, Docker bind mounts, and host persistence policy; durable state is owned across application and deployment artifacts rather than one Python file."
GHOST-RUN-AC-CONFIG-SEPARATION,SYSTEM_WIDE,,,,"“AC: Configuration Contains No Secret Values” crosses ragstream/config/runtime_config.json plus loaders in ragstream/app/ui_streamlit.py and ragstream/app/controller.py and deployment-time environment validation; configuration data and loaders are separate artifacts, so there is no single Python owner."
GHOST-RUN-AC-STARTUP-FAILURE,SYSTEM_WIDE,,,,"“AC: Missing Mandatory Configuration Fails Visibly” is an operational service requirement spanning Python entry points, Docker/container configuration, service-manager behavior, logs, and deployment state; no single Python file implements the complete lifecycle scope."
GHOST-RUN-AC-FAILURE-ISOLATION,SYSTEM_WIDE,,,,"“AC: Interface Failure Isolation” is an operational service requirement spanning Python entry points, Docker/container configuration, service-manager behavior, logs, and deployment state; no single Python file implements the complete lifecycle scope."
GHOST-RUN-AC-LOG-REDACTION,SYSTEM_WIDE,,,,"“AC: Secret Redaction” spans ragstream/textforge/RagLog.py, callers across the GHOST codebase, container stdout/stderr, systemd, nginx, and sensitivity policy; logging ownership is cross-cutting and cannot be traced to one Python file."
GHOST-RUN-AC-PRIVATE-PORTS,SYSTEM_WIDE,,,,"“AC: Internal Ports Are Not Public Interfaces” governs repository content, runtime configuration, cloud identities, ingress, secret stores, and operational documentation; these controls span Python and non-Python deployment areas and therefore have no single Python owner."
GHOST-RUN-AC-AWS-OWNERSHIP,SYSTEM_WIDE,,,,“AC: AWS Detail Ownership” is a requirement-tree ownership boundary between this parent file and 81_aws_deployment_and_operations.sdoc; it governs documentation and deployment scope rather than executable behavior in one Python file.
GHOST-RUN-AC-MCP-OWNERSHIP,IMPLEMENTATION_PENDING,,,,"“AC: MCP Protocol Ownership” depends on the planned MCP adapter. The repository currently has Streamlit session handling in ragstream/app/ui_streamlit.py and shared stage methods in ragstream/app/controller.py, but no MCP server/controller path exists to satisfy this UID."
GHOST-RUN-AC-TRACEABILITY,SYSTEM_WIDE,,,,"“AC: Complete UID Traceability” governs the StrictDoc file, companion traceability CSV, and coordinated changes across runtime and deployment artifacts; it is governance-wide and has no Python implementation owner."
GHOST-RUN-AC-CURRENT-FUTURE,IMPLEMENTATION_PENDING,,,,“AC: Planned Runtime Features Are Not Claimed Live” describes planned cross-interface runtime behavior for which no complete current implementation artifact exists.
