uid,artifact_traceability_status,artifact_name,artifact_path,artifact_type,relationship_explanation
GHOST-PREPROCESS-NO-RETRIEVAL-MUTATION,SYSTEM_WIDE,,,,"This UID spans multiple independent implementation areas rather than one owner: ragstream/app/controller.py, ragstream/preprocessing/preprocessing.py, ragstream/preprocessing/activebrief_relation_classifier.py, ragstream/agents/a2_promptshaper.py, ragstream/orchestration/superprompt_projector.py, ragstream/orchestration/super_prompt.py, and Agent Stack JSON loading via ragstream/orchestration/agent_factory.py; no single Python file owns the complete prompt-preparation scope."
GHOST-PREPROCESS-LOCAL-PREVIEW,TRACED,preprocessing.py,ragstream/preprocessing/preprocessing.py,PYTHON,"preprocessing.py owns this deterministic preprocessing scope through preprocess(), _parse_markdown_sections(), _update_effective_retrieval_query_text(), and _compose_prompt_ready(), using PromptSchema/NameMatcher and JSON ragstream/config/prompt_schema.json paths $.canonical_keys, $.must_keys, $.defaults, $.aliases, and $.bilingual only as subordinate inputs."
GHOST-PREPROCESS-CENTRAL-PROJECTION,TRACED,controller.py,ragstream/app/controller.py,PYTHON,"controller.py owns this completion-time projection coordination through AppController.preprocess(), which invokes sp.compose_prompt_ready() after relation metadata is written so the central SuperPrompt projection refreshes the prepared preview."
GHOST-PREPROCESS-ACTIVEBRIEF-OPTIONAL,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-ACTIVEBRIEF-ELIGIBILITY,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-ACTIVEBRIEF-SNAPSHOT,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-NO-ACTIVEBRIEF-BYPASS,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-CLASSIFIER-CURRENT-PROMPT,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-CLASSIFIER-RAW-FALLBACK,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-EMPTY-CURRENT-BYPASS,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-ACTIVEBRIEF-OWNERSHIP,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-TWO-DIMENSION-CLASSIFICATION,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-MATERIALITY-CONTRACT,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-RELATION-CONTRACT,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-CLASSIFICATION-ORDER,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-CLASSIFIER-CONFIG,SYSTEM_WIDE,,,,"The versioned classifier configuration contract spans ragstream/preprocessing/activebrief_relation_classifier.py as the concrete consumer, ragstream/orchestration/agent_factory.py for versioned configuration and catalog resolution, AgentPrompt for configured composition/parsing, and the active classifier JSON as supporting configuration evidence."
GHOST-PREPROCESS-CLASSIFIER-STRUCTURED-OUTPUT,SYSTEM_WIDE,,,,"The exact structured-output contract spans the classifier JSON output schema, AgentPrompt composition and parsing, and ragstream/preprocessing/activebrief_relation_classifier.py validation and deterministic routing use; no one Python file owns the complete contract."
GHOST-PREPROCESS-CLASSIFIER-VALIDATION,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-RELATION-STATE,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-DECISION-CONTRACT,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
GHOST-PREPROCESS-STATE-NO-ACTIVEBRIEF,TRACED,activebrief_relation_classifier.py,ragstream/preprocessing/activebrief_relation_classifier.py,PYTHON,"activebrief_relation_classifier.py owns this relation-classification and routing scope through ActiveBriefRelationClassifier.run(), classify(), _write_result_to_superprompt(), _build_decision(), _build_relation_state(), _find_current_activebrief(), and _build_current_prompt_text(), with data/agents/activebrief_relation_classifier/activebrief_relation_classifier_001.json JSONPaths $.llm_config, $.static_prompt, $.dynamic_bindings, $.decision_targets, and $.output_schema loaded by AgentFactory as supporting configuration."
