uid,artifact_traceability_status,artifact_name,artifact_path,artifact_type,relationship_explanation
GHOST-MEM-REC-PATH-IMPORTERS,SYSTEM_WIDE,,,,The shared-link importer implementation is divided between chatgpt_shared_link_importer.py and chatgpt_shared_link_importer_helpers.py; neither file alone owns the complete importer path.
GHOST-MEM-REC-PATH-UI,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-DATA-ROOT,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-FILES-ROOT,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-SQLITE-PATH,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-VECTOR-BOUNDARY,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-ID,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-PARENT-ID,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-CREATED-UTC,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-INPUT,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-OUTPUT,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-SOURCE,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-INPUT-HASH,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-OUTPUT-HASH,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-TAG,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-TAG-CATALOG,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-USER-KEYWORDS,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-AUTO-KEYWORDS,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-PROJECT,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-FILE-SNAPSHOT,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-SOURCE-MODE,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-DIRECT-KEY,TRACED,memory_record.py,ragstream/memory/memory_record.py,PYTHON,"memory_record.py owns this MemoryRecord field, including its default or normalization behavior and its projection into the appropriate stable-body or metadata representation."
GHOST-MEM-REC-ACTIVEBRIEF-TITLE,TRACED,memory_record.py,ragstream/memory/memory_record.py,PYTHON,"memory_record.py owns this MemoryRecord field, including its default or normalization behavior and its projection into the appropriate stable-body or metadata representation."
GHOST-MEM-REC-ACTIVEBRIEF-BODY,TRACED,memory_record.py,ragstream/memory/memory_record.py,PYTHON,"memory_record.py owns this MemoryRecord field, including its default or normalization behavior and its projection into the appropriate stable-body or metadata representation."
GHOST-MEM-REC-ACTIVEBRIEF-CONTRIBUTORS,TRACED,memory_record.py,ragstream/memory/memory_record.py,PYTHON,"memory_record.py owns this MemoryRecord field, including its default or normalization behavior and its projection into the appropriate stable-body or metadata representation."
GHOST-MEM-REC-LIST-NORMALIZATION,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-YAKE,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-YAKE-BASELINE,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-YAKE-UNAVAILABLE,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-EDITABLE-FIELDS,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-METADATA-UPDATE,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-GUI-TAG-VALIDATION,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-GUI-KEYWORDS-TYPE,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-GUI-SOURCE-MODE,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-GUI-DIRECT-KEY,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"memory_manager.py owns sync_gui_edits, including Direct Recall Key normalization and the current metadata-only edit path that does not schedule automatic vector re-ingestion."
GHOST-MEM-REC-GUI-CHANGE-DETECTION,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-NO-AUTO-REINGEST-EDIT,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"memory_manager.py owns sync_gui_edits, including Direct Recall Key normalization and the current metadata-only edit path that does not schedule automatic vector re-ingestion."
GHOST-MEM-REC-MANAGER-INIT,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-INIT-NO-FILE,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-INIT-ID,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-START-TITLE,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-START-RESET,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-FILENAME-PATTERN,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SAFE-TITLE,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-FILENAME-COLLISION,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-CAPTURE-ACTION,TRACED,memory_actions.py,ragstream/memory/memory_actions.py,PYTHON,"ragstream/memory/memory_actions.py owns the reusable capture workflow, input/output validation, durable capture call ordering, public/internal logging, and derivative ingestion scheduling failure isolation for this UID."
GHOST-MEM-REC-CAPTURE-INPUT,TRACED,memory_actions.py,ragstream/memory/memory_actions.py,PYTHON,"ragstream/memory/memory_actions.py owns the reusable capture workflow, input/output validation, durable capture call ordering, public/internal logging, and derivative ingestion scheduling failure isolation for this UID."
GHOST-MEM-REC-CAPTURE-OUTPUT,TRACED,memory_actions.py,ragstream/memory/memory_actions.py,PYTHON,"ragstream/memory/memory_actions.py owns the reusable capture workflow, input/output validation, durable capture call ordering, public/internal logging, and derivative ingestion scheduling failure isolation for this UID."
GHOST-MEM-REC-CAPTURE-SYNC-FIRST,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-CAPTURE-DEFAULTS,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-AUTO-HISTORY,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-ACTIVEBRIEF-BEFORE-APPEND,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-CAPTURE-PERSIST-SEQUENCE,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-CAPTURE-RETURN,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-INGEST-SCHEDULE,TRACED,memory_actions.py,ragstream/memory/memory_actions.py,PYTHON,memory_actions.py owns post-capture asynchronous-ingestion scheduling and preserves the already saved MemoryRecord when scheduling raises an exception.
GHOST-MEM-REC-INGEST-SCHEDULE-FAIL,TRACED,memory_actions.py,ragstream/memory/memory_actions.py,PYTHON,memory_actions.py owns post-capture asynchronous-ingestion scheduling and preserves the already saved MemoryRecord when scheduling raises an exception.
GHOST-MEM-REC-RAGMEM-AUTHORITY,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-RAGMEM-MARKERS,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-RAGMEM-JSON,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-RAGMEM-FIELDS,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-RAGMEM-NO-EDITABLE,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-RAGMEM-APPEND,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-RAGMEM-CREATED-FLAG,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-RAGMEM-READ,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-RAGMEM-MALFORMED-BLOCK,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-RAGMEM-BACKWARD,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-RAGMEM-NO-VECTORS,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-AUTHORITY,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-REBUILD,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-FILE-FIELDS,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-CREATED,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-UPDATED,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-AGGREGATES,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-RECORD-VIEW,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-OVERLAY,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-NO-STABLE-OVERWRITE,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-MISSING,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-MALFORMED,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-META-NO-RUNTIME,SYSTEM_WIDE,,,,"The UID governs a cross-cutting memory-management boundary spanning recording, files, ingestion, retrieval, compression, synthesis, SuperPrompt handoff, configuration JSON, and/or sibling requirement ownership, so no single Python file owns the full normative scope."
GHOST-MEM-REC-SQLITE-SCHEMA,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-FILE-PK,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-RECORD-PK,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-FILE-COLUMNS,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-RECORD-COLUMNS,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-NO-BODY,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-UPsert-FILE,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-UPsert-RECORD,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-MIRROR-DELETE,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-EMPTY-CLEAN,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-INDEX-TAG,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-INDEX-PROJECT,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-INDEX-KEY,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-MIGRATION,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-SQLITE-LIST,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
GHOST-MEM-REC-LOAD-ID,TRACED,memory_manager.py,ragstream/memory/memory_manager.py,PYTHON,"ragstream/memory/memory_manager.py owns active history state, file naming, .ragmem/.ragmeta persistence, SQLite refresh, metadata synchronization, and pending-topic lifecycle behavior required by this UID."
